timestamp,signal
1756,NIL
1757,NIL
1758,NIL
1759,NIL
1760,NIL
1761,ORBS
1762,PHOENIX_FEATHERS
1763,NIL
1764,ORBS
1765,PHOENIX_FEATHERS
1766,ORBS
1767,UNICORN_HORNS
1768,NIL
1769,ORBS
1770,VAMPIRE_BLOOD
1771,ORBS
1772,VAMPIRE_BLOOD
1773,NIL
1774,NIL
1775,NIL
1776,NIL
1777,NIL
1778,NIL
1779,ORBS
1780,VAMPIRE_BLOOD
1781,ORBS
1782,VAMPIRE_BLOOD
1783,NIL
1784,NIL
1785,ORBS
1786,ELVEN_WINE
1787,NIL
1788,NIL
1789,ORBS
1790,ELVEN_WINE
1791,NIL
1792,NIL
1793,NIL
1794,NIL
1795,NIL
1796,NIL
1797,NIL
1798,NIL
1799,NIL
1800,NIL
1801,NIL
1802,NIL
1803,NIL
1804,ORBS
1805,PHOENIX_FEATHERS
1806,NIL
1807,NIL
1808,NIL
1809,ORBS
1810,ELVEN_WINE
1811,NIL
1812,NIL
1813,NIL
1814,NIL
1815,NIL
1816,NIL
1817,NIL
1818,NIL
1819,ORBS
1820,VAMPIRE_BLOOD
1821,ORBS
1822,VAMPIRE_BLOOD
1823,NIL
1824,NIL
1825,NIL
1826,NIL
1827,NIL
1828,NIL
1829,NIL
1830,NIL
1831,NIL
1832,NIL
1833,NIL
1834,ORBS
1835,ELVEN_WINE
1836,ORBS
1837,ELVEN_WINE
1838,NIL
1839,NIL
1840,NIL
1841,NIL
1842,NIL
1843,NIL
1844,NIL
1845,NIL
1846,NIL
1847,ORBS
1848,VAMPIRE_BLOOD
1849,NIL
1850,NIL
1851,NIL
1852,ORBS
1853,VAMPIRE_BLOOD
1854,NIL
1855,NIL
1856,NIL
1857,NIL
1858,NIL
1859,NIL
1860,NIL
1861,NIL
1862,NIL
1863,NIL
1864,NIL
1865,ORBS
1866,ELVEN_WINE
1867,NIL
1868,NIL
1869,NIL
1870,ORBS
1871,VAMPIRE_BLOOD
1872,NIL
1873,NIL
1874,NIL
1875,NIL
1876,NIL
1877,ORBS
1878,PHOENIX_FEATHERS
1879,NIL
1880,NIL
1881,ORBS
1882,UNICORN_HORNS
1883,NIL
1884,NIL
1885,NIL
1886,NIL
1887,NIL
1888,NIL
1889,ORBS
1890,VAMPIRE_BLOOD
1891,ORBS
1892,UNICORN_HORNS
1893,ORBS
1894,VAMPIRE_BLOOD
1895,NIL
1896,ORBS
1897,VAMPIRE_BLOOD
1898,NIL
1899,ORBS
1900,VAMPIRE_BLOOD
1901,NIL
1902,NIL
1903,NIL
1904,NIL
1905,NIL
1906,NIL
1907,ORBS
1908,UNICORN_HORNS
1909,ORBS
1910,UNICORN_HORNS
1911,ORBS
1912,PHOENIX_FEATHERS
1913,ORBS
1914,VAMPIRE_BLOOD
1915,ORBS
1916,PHOENIX_FEATHERS
1917,NIL
1918,NIL
1919,ORBS
1920,PHOENIX_FEATHERS
1921,ORBS
1922,ELVEN_WINE
1923,NIL
1924,NIL
1925,NIL
1926,NIL
1927,NIL
1928,NIL
1929,NIL
1930,NIL
1931,NIL
1932,NIL
1933,NIL
1934,ORBS
1935,UNICORN_HORNS
1936,NIL
1937,NIL
1938,ORBS
1939,UNICORN_HORNS
1940,NIL
1941,ORBS
1942,VAMPIRE_BLOOD
1943,ORBS
1944,UNICORN_HORNS
1945,NIL
1946,ORBS
1947,ELVEN_WINE
1948,ORBS
1949,PHOENIX_FEATHERS
1950,ORBS
1951,UNICORN_HORNS
1952,ORBS
1953,UNICORN_HORNS
1954,ORBS
1955,UNICORN_HORNS
1956,ORBS
1957,ELVEN_WINE
1958,NIL
1959,ORBS
1960,VAMPIRE_BLOOD
1961,ORBS
1962,UNICORN_HORNS
1963,NIL
1964,NIL
1965,NIL
1966,NIL
1967,NIL
1968,NIL
1969,ORBS
1970,UNICORN_HORNS
1971,NIL
1972,NIL
1973,ORBS
1974,UNICORN_HORNS
1975,ORBS
1976,ELVEN_WINE
1977,ORBS
1978,UNICORN_HORNS
1979,NIL
1980,NIL
1981,NIL
1982,NIL
1983,NIL
1984,NIL
1985,NIL
1986,NIL
1987,ORBS
1988,ELVEN_WINE
1989,NIL
1990,NIL
1991,ORBS
1992,PHOENIX_FEATHERS
1993,NIL
1994,NIL
1995,NIL
1996,NIL
1997,ORBS
1998,VAMPIRE_BLOOD
1999,ORBS
2000,ELVEN_WINE
2001,NIL
2002,NIL
2003,NIL
2004,NIL
2005,ORBS
2006,PHOENIX_FEATHERS
2007,NIL
2008,NIL
2009,NIL
2010,NIL
2011,NIL
2012,NIL
2013,NIL
2014,ORBS
2015,VAMPIRE_BLOOD
2016,ORBS
2017,PHOENIX_FEATHERS
2018,NIL
2019,NIL
2020,NIL
2021,NIL
2022,NIL
2023,NIL
2024,NIL
2025,NIL
2026,NIL
2027,NIL
2028,NIL
2029,NIL
2030,NIL
2031,ORBS
2032,PHOENIX_FEATHERS
2033,NIL
2034,ORBS
2035,UNICORN_HORNS
2036,ORBS
2037,PHOENIX_FEATHERS
2038,NIL
2039,ORBS
2040,VAMPIRE_BLOOD
2041,NIL
2042,NIL
2043,NIL
2044,ORBS
2045,ELVEN_WINE
2046,NIL
2047,NIL
2048,NIL
2049,NIL
2050,NIL
2051,NIL
2052,NIL
2053,ORBS
2054,PHOENIX_FEATHERS
2055,NIL
2056,NIL
2057,NIL
2058,ORBS
2059,UNICORN_HORNS
2060,ORBS
2061,VAMPIRE_BLOOD
2062,NIL
2063,ORBS
2064,PHOENIX_FEATHERS
2065,ORBS
2066,VAMPIRE_BLOOD
2067,ORBS
2068,PHOENIX_FEATHERS
2069,NIL
2070,ORBS
2071,UNICORN_HORNS
2072,ORBS
2073,UNICORN_HORNS
2074,NIL
2075,ORBS
2076,PHOENIX_FEATHERS
2077,ORBS
2078,PHOENIX_FEATHERS
2079,NIL
2080,NIL
2081,NIL
2082,NIL
2083,NIL
2084,NIL
2085,ORBS
2086,UNICORN_HORNS
2087,NIL
2088,NIL
2089,NIL
2090,NIL
2091,NIL
2092,NIL
2093,ORBS
2094,PHOENIX_FEATHERS
2095,NIL
2096,NIL
2097,NIL
2098,ORBS
2099,VAMPIRE_BLOOD
2100,ORBS
2101,PHOENIX_FEATHERS
2102,NIL
2103,NIL
2104,NIL
2105,ORBS
2106,VAMPIRE_BLOOD
2107,NIL
2108,NIL
2109,NIL
2110,NIL
2111,NIL
2112,NIL
2113,NIL
2114,NIL
2115,NIL
2116,NIL
2117,ORBS
2118,UNICORN_HORNS
2119,ORBS
2120,PHOENIX_FEATHERS
2121,NIL
2122,NIL
2123,ORBS
2124,ELVEN_WINE
2125,NIL
2126,NIL
2127,NIL
2128,NIL
2129,NIL
2130,NIL
2131,NIL
2132,NIL
2133,NIL
2134,NIL
2135,NIL
2136,NIL
2137,NIL
2138,ORBS
2139,UNICORN_HORNS
2140,ORBS
2141,PHOENIX_FEATHERS
2142,NIL
2143,NIL
2144,NIL
2145,ORBS
2146,ELVEN_WINE
2147,NIL
2148,NIL
2149,NIL
2150,NIL
2151,NIL
2152,NIL
2153,ORBS
2154,VAMPIRE_BLOOD
2155,NIL
2156,NIL
2157,NIL
2158,NIL
2159,NIL
2160,ORBS
2161,ELVEN_WINE
2162,NIL
2163,NIL
2164,NIL
2165,NIL
2166,ORBS
2167,UNICORN_HORNS
2168,NIL
2169,NIL
2170,NIL
2171,NIL
2172,ORBS
2173,UNICORN_HORNS
2174,NIL
2175,ORBS
2176,ELVEN_WINE
2177,NIL
2178,NIL
2179,NIL
2180,ORBS
2181,PHOENIX_FEATHERS
2182,NIL
2183,NIL
2184,ORBS
2185,VAMPIRE_BLOOD
2186,NIL
2187,NIL
2188,NIL
2189,ORBS
2190,VAMPIRE_BLOOD
2191,NIL
2192,ORBS
2193,PHOENIX_FEATHERS
2194,NIL
2195,NIL
2196,NIL
2197,ORBS
2198,VAMPIRE_BLOOD
2199,NIL
2200,ORBS
2201,ELVEN_WINE
2202,ORBS
2203,VAMPIRE_BLOOD
2204,NIL
2205,ORBS
2206,VAMPIRE_BLOOD
2207,NIL
2208,NIL
2209,NIL
2210,NIL
2211,NIL
2212,NIL
2213,NIL
2214,NIL
2215,ORBS
2216,PHOENIX_FEATHERS
2217,ORBS
2218,ELVEN_WINE
2219,NIL
2220,ORBS
2221,UNICORN_HORNS
2222,NIL
2223,NIL
2224,NIL
2225,ORBS
2226,PHOENIX_FEATHERS
2227,NIL
2228,NIL
2229,NIL
2230,ORBS
2231,PHOENIX_FEATHERS
2232,ORBS
2233,VAMPIRE_BLOOD
2234,NIL
2235,NIL
2236,NIL
2237,NIL
2238,ORBS
2239,VAMPIRE_BLOOD
2240,ORBS
2241,UNICORN_HORNS
2242,ORBS
2243,VAMPIRE_BLOOD
2244,NIL
2245,NIL
2246,NIL
2247,NIL
2248,NIL
2249,NIL
2250,NIL
2251,NIL
2252,NIL
2253,NIL
2254,ORBS
2255,ELVEN_WINE
2256,ORBS
2257,PHOENIX_FEATHERS
2258,NIL
2259,NIL
2260,ORBS
2261,UNICORN_HORNS
2262,NIL
2263,ORBS
2264,PHOENIX_FEATHERS
2265,ORBS
2266,ELVEN_WINE
2267,NIL
2268,NIL
2269,NIL
2270,NIL
2271,NIL
2272,NIL
2273,NIL
2274,NIL
2275,NIL
2276,NIL
2277,NIL
2278,NIL
2279,NIL
2280,NIL
2281,NIL
2282,ORBS
2283,PHOENIX_FEATHERS
2284,ORBS
2285,UNICORN_HORNS
2286,ORBS
2287,PHOENIX_FEATHERS
2288,ORBS
2289,ELVEN_WINE
2290,ORBS
2291,PHOENIX_FEATHERS
2292,ORBS
2293,ELVEN_WINE
2294,NIL
2295,NIL
2296,NIL
2297,ORBS
2298,PHOENIX_FEATHERS
2299,ORBS
2300,PHOENIX_FEATHERS
2301,ORBS
2302,VAMPIRE_BLOOD
2303,NIL
2304,NIL
2305,ORBS
2306,PHOENIX_FEATHERS
2307,NIL
2308,NIL
2309,NIL
2310,NIL
2311,NIL
2312,NIL
2313,NIL
2314,NIL
2315,NIL
2316,ORBS
2317,UNICORN_HORNS
2318,NIL
2319,ORBS
2320,UNICORN_HORNS
2321,NIL
2322,NIL
2323,ORBS
2324,ELVEN_WINE
2325,NIL
2326,ORBS
2327,PHOENIX_FEATHERS
2328,NIL
2329,NIL
2330,NIL
2331,ORBS
2332,ELVEN_WINE
2333,ORBS
2334,PHOENIX_FEATHERS
2335,NIL
2336,ORBS
2337,UNICORN_HORNS
2338,NIL
2339,NIL
2340,NIL
2341,NIL
2342,NIL
2343,ORBS
2344,ELVEN_WINE
2345,NIL
2346,NIL
2347,NIL
2348,NIL
2349,NIL
2350,NIL
2351,NIL
2352,NIL
2353,NIL
2354,ORBS
2355,VAMPIRE_BLOOD
2356,NIL
2357,NIL
2358,NIL
2359,NIL
2360,NIL
2361,NIL
2362,NIL
2363,NIL
2364,NIL
2365,NIL
2366,NIL
2367,NIL
2368,NIL
2369,NIL
2370,NIL
2371,ORBS
2372,UNICORN_HORNS
2373,ORBS
2374,PHOENIX_FEATHERS
2375,NIL
2376,ORBS
2377,ELVEN_WINE
2378,NIL
2379,NIL
2380,NIL
2381,NIL
2382,NIL
2383,NIL
2384,NIL
2385,NIL
2386,NIL
2387,NIL
2388,NIL
2389,NIL
2390,NIL
2391,NIL
2392,NIL
2393,ORBS
2394,VAMPIRE_BLOOD
2395,NIL
2396,NIL
2397,ORBS
2398,PHOENIX_FEATHERS
2399,ORBS
2400,VAMPIRE_BLOOD
2401,ORBS
2402,PHOENIX_FEATHERS
2403,NIL
2404,NIL
2405,ORBS
2406,PHOENIX_FEATHERS
2407,NIL
2408,NIL
2409,NIL
2410,NIL
2411,NIL
2412,ORBS
2413,ELVEN_WINE
2414,NIL
2415,ORBS
2416,ELVEN_WINE
2417,NIL
2418,NIL
2419,ORBS
2420,ELVEN_WINE
2421,NIL
2422,ORBS
2423,UNICORN_HORNS
2424,NIL
2425,ORBS
2426,VAMPIRE_BLOOD
2427,NIL
2428,NIL
2429,NIL
2430,ORBS
2431,UNICORN_HORNS
2432,NIL
2433,ORBS
2434,VAMPIRE_BLOOD
2435,ORBS
2436,UNICORN_HORNS
2437,ORBS
2438,ELVEN_WINE
2439,NIL
2440,NIL
2441,ORBS
2442,VAMPIRE_BLOOD
2443,ORBS
2444,ELVEN_WINE
2445,NIL
2446,NIL
2447,NIL
2448,NIL
2449,NIL
2450,NIL
2451,NIL
2452,NIL
2453,NIL
2454,NIL
2455,NIL
2456,NIL
2457,NIL
2458,NIL
2459,NIL
2460,NIL
2461,NIL
2462,ORBS
2463,UNICORN_HORNS
2464,NIL
2465,NIL
2466,NIL
2467,NIL
2468,NIL
2469,NIL
2470,ORBS
2471,VAMPIRE_BLOOD
2472,NIL
2473,NIL
2474,NIL
2475,ORBS
2476,PHOENIX_FEATHERS
2477,NIL
2478,ORBS
2479,PHOENIX_FEATHERS
2480,NIL
2481,NIL
2482,NIL
2483,NIL
2484,ORBS
2485,ELVEN_WINE
2486,NIL
2487,NIL
2488,NIL
2489,NIL
2490,NIL
2491,ORBS
2492,ELVEN_WINE
2493,NIL
2494,NIL
2495,NIL
2496,NIL
2497,NIL
2498,NIL
2499,NIL
2500,NIL
2501,NIL
2502,NIL
2503,ORBS
2504,PHOENIX_FEATHERS
2505,NIL
2506,NIL
2507,ORBS
2508,UNICORN_HORNS
2509,NIL
2510,ORBS
2511,ELVEN_WINE
2512,ORBS
2513,UNICORN_HORNS
2514,ORBS
2515,ELVEN_WINE
2516,NIL
2517,NIL
2518,NIL
2519,NIL
2520,ORBS
2521,PHOENIX_FEATHERS
2522,ORBS
2523,ELVEN_WINE
2524,ORBS
2525,VAMPIRE_BLOOD
2526,NIL
2527,NIL
2528,NIL
2529,NIL
2530,NIL
2531,NIL
2532,NIL
2533,NIL
2534,NIL
2535,NIL
2536,NIL
2537,NIL
2538,NIL
2539,ORBS
2540,PHOENIX_FEATHERS
2541,NIL
2542,NIL
2543,NIL
2544,NIL
2545,ORBS
2546,ELVEN_WINE
2547,NIL
2548,NIL
2549,NIL
2550,NIL
2551,NIL
2552,NIL
2553,NIL
2554,NIL
2555,ORBS
2556,VAMPIRE_BLOOD
2557,NIL
2558,NIL
2559,NIL
2560,NIL
2561,ORBS
2562,UNICORN_HORNS
2563,ORBS
2564,VAMPIRE_BLOOD
2565,NIL
2566,ORBS
2567,VAMPIRE_BLOOD
2568,NIL
2569,ORBS
2570,PHOENIX_FEATHERS
2571,ORBS
2572,VAMPIRE_BLOOD
2573,ORBS
2574,PHOENIX_FEATHERS
2575,NIL
2576,ORBS
2577,PHOENIX_FEATHERS
2578,NIL
2579,NIL
2580,NIL
2581,NIL
2582,NIL
2583,NIL
2584,ORBS
2585,UNICORN_HORNS
2586,NIL
2587,ORBS
2588,PHOENIX_FEATHERS
2589,NIL
2590,NIL
2591,NIL
2592,NIL
2593,NIL
2594,NIL
2595,NIL
2596,NIL
2597,NIL
2598,ORBS
2599,ELVEN_WINE
2600,NIL
2601,NIL
2602,NIL
2603,NIL
2604,NIL
2605,NIL
2606,NIL
2607,NIL
2608,NIL
2609,ORBS
2610,UNICORN_HORNS
2611,NIL
2612,NIL
2613,NIL
2614,NIL
2615,NIL
2616,ORBS
2617,UNICORN_HORNS
2618,ORBS
2619,VAMPIRE_BLOOD
2620,NIL
2621,NIL
2622,NIL
2623,NIL
2624,NIL
2625,NIL
2626,ORBS
2627,PHOENIX_FEATHERS
2628,NIL
2629,NIL
2630,NIL
2631,NIL
2632,NIL
2633,NIL
2634,NIL
2635,NIL
2636,ORBS
2637,PHOENIX_FEATHERS
2638,NIL
2639,ORBS
2640,VAMPIRE_BLOOD
2641,NIL
2642,NIL
2643,NIL
2644,NIL
2645,NIL
2646,NIL
2647,NIL
2648,NIL
2649,NIL
2650,NIL
2651,ORBS
2652,PHOENIX_FEATHERS
2653,ORBS
2654,UNICORN_HORNS
2655,ORBS
2656,VAMPIRE_BLOOD
2657,ORBS
2658,VAMPIRE_BLOOD
2659,NIL
2660,ORBS
2661,ELVEN_WINE
2662,NIL
2663,ORBS
2664,VAMPIRE_BLOOD
2665,NIL
2666,NIL
2667,ORBS
2668,ELVEN_WINE
2669,ORBS
2670,ELVEN_WINE
2671,NIL
2672,NIL
2673,NIL
2674,NIL
2675,NIL
2676,NIL
2677,NIL
2678,NIL
2679,NIL
2680,NIL
2681,NIL
2682,NIL
2683,NIL
2684,NIL
2685,NIL
2686,NIL
2687,NIL
2688,NIL
2689,NIL
2690,NIL
2691,NIL
2692,NIL
2693,NIL
2694,NIL
2695,NIL
2696,NIL
2697,NIL
2698,ORBS
2699,UNICORN_HORNS
2700,ORBS
2701,UNICORN_HORNS
2702,ORBS
2703,VAMPIRE_BLOOD
2704,NIL
2705,NIL
2706,NIL
2707,ORBS
2708,VAMPIRE_BLOOD
2709,ORBS
2710,PHOENIX_FEATHERS
2711,NIL
2712,ORBS
2713,PHOENIX_FEATHERS
2714,ORBS
2715,PHOENIX_FEATHERS
2716,NIL
2717,ORBS
2718,ELVEN_WINE
2719,NIL
2720,NIL
2721,NIL
2722,ORBS
2723,UNICORN_HORNS
2724,ORBS
2725,PHOENIX_FEATHERS
2726,ORBS
2727,VAMPIRE_BLOOD
2728,ORBS
2729,VAMPIRE_BLOOD
2730,NIL
2731,NIL
2732,NIL
2733,NIL
2734,NIL
2735,NIL
2736,NIL
2737,ORBS
2738,ELVEN_WINE
2739,NIL
2740,NIL
2741,NIL
2742,NIL
2743,NIL
2744,ORBS
2745,PHOENIX_FEATHERS
2746,NIL
2747,NIL
2748,NIL
2749,NIL
2750,NIL
2751,NIL
2752,NIL
2753,NIL
2754,NIL
2755,NIL
2756,NIL
2757,NIL
2758,NIL
2759,NIL
2760,NIL
2761,NIL
2762,NIL
2763,ORBS
2764,ELVEN_WINE
2765,NIL
2766,NIL
2767,NIL
2768,NIL
2769,NIL
2770,NIL
2771,NIL
2772,NIL
2773,NIL
2774,NIL
2775,ORBS
2776,ELVEN_WINE
2777,NIL
2778,NIL
2779,ORBS
2780,UNICORN_HORNS
2781,NIL
2782,NIL
2783,NIL
2784,NIL
2785,NIL
2786,NIL
2787,NIL
2788,ORBS
2789,VAMPIRE_BLOOD
2790,NIL
2791,NIL
2792,NIL
2793,NIL
2794,NIL
2795,NIL
2796,NIL
2797,ORBS
2798,ELVEN_WINE
2799,NIL
2800,NIL
2801,NIL
2802,NIL
2803,NIL
2804,ORBS
2805,PHOENIX_FEATHERS
2806,NIL
2807,NIL
2808,NIL
2809,NIL
2810,NIL
2811,NIL
2812,NIL
2813,NIL
2814,NIL
2815,NIL
2816,NIL
2817,NIL
2818,ORBS
2819,ELVEN_WINE
2820,NIL
2821,NIL
2822,NIL
2823,NIL
2824,ORBS
2825,VAMPIRE_BLOOD
2826,NIL
2827,NIL
2828,NIL
2829,NIL
2830,NIL
2831,NIL
2832,NIL
2833,NIL
2834,NIL
2835,NIL
2836,ORBS
2837,VAMPIRE_BLOOD
2838,ORBS
2839,ELVEN_WINE
2840,NIL
2841,NIL
2842,NIL
2843,NIL
2844,NIL
2845,NIL
2846,NIL
2847,NIL
2848,NIL
2849,NIL
2850,NIL
2851,NIL
2852,ORBS
2853,PHOENIX_FEATHERS
2854,NIL
2855,NIL
2856,NIL
2857,ORBS
2858,ELVEN_WINE
2859,ORBS
2860,VAMPIRE_BLOOD
2861,NIL
2862,NIL
2863,NIL
2864,NIL
2865,NIL
2866,ORBS
2867,UNICORN_HORNS
2868,NIL
2869,NIL
2870,NIL
2871,NIL
2872,NIL
2873,ORBS
2874,ELVEN_WINE
2875,NIL
2876,NIL
2877,NIL
2878,NIL
2879,NIL
2880,NIL
2881,NIL
2882,NIL
2883,NIL
2884,ORBS
2885,UNICORN_HORNS
2886,NIL
2887,NIL
2888,NIL
2889,ORBS
2890,VAMPIRE_BLOOD
2891,NIL
2892,NIL
2893,NIL
2894,NIL
2895,NIL
2896,NIL
2897,ORBS
2898,VAMPIRE_BLOOD
2899,ORBS
2900,ELVEN_WINE
2901,NIL
2902,NIL
2903,NIL
2904,NIL
2905,NIL
2906,ORBS
2907,VAMPIRE_BLOOD
2908,NIL
2909,NIL
2910,NIL
2911,NIL
2912,NIL
2913,NIL
2914,ORBS
2915,ELVEN_WINE
2916,NIL
2917,ORBS
2918,VAMPIRE_BLOOD
2919,ORBS
2920,PHOENIX_FEATHERS
2921,NIL
2922,ORBS
2923,UNICORN_HORNS
2924,NIL
2925,NIL
2926,NIL
2927,NIL
2928,NIL
2929,NIL
2930,ORBS
2931,ELVEN_WINE
2932,NIL
2933,NIL
2934,NIL
2935,ORBS
2936,UNICORN_HORNS
2937,NIL
2938,NIL
2939,NIL
2940,NIL
2941,ORBS
2942,UNICORN_HORNS
2943,ORBS
2944,PHOENIX_FEATHERS
2945,ORBS
2946,ELVEN_WINE
2947,NIL
2948,ORBS
2949,ELVEN_WINE
2950,NIL
2951,ORBS
2952,PHOENIX_FEATHERS
2953,ORBS
2954,UNICORN_HORNS
2955,NIL
2956,ORBS
2957,UNICORN_HORNS
2958,NIL
2959,NIL
2960,NIL
2961,NIL
2962,ORBS
2963,VAMPIRE_BLOOD
2964,NIL
2965,NIL
2966,NIL
2967,NIL
2968,NIL
2969,NIL
2970,NIL
2971,ORBS
2972,PHOENIX_FEATHERS
2973,ORBS
2974,VAMPIRE_BLOOD
2975,NIL
2976,NIL
2977,ORBS
2978,ELVEN_WINE
2979,ORBS
2980,UNICORN_HORNS
2981,NIL
2982,ORBS
2983,PHOENIX_FEATHERS
2984,NIL
2985,NIL
2986,NIL
2987,NIL
2988,NIL
2989,NIL
2990,ORBS
2991,VAMPIRE_BLOOD
2992,ORBS
2993,VAMPIRE_BLOOD
2994,NIL
2995,ORBS
2996,VAMPIRE_BLOOD
2997,NIL
2998,NIL
2999,ORBS
3000,VAMPIRE_BLOOD
3001,ORBS
3002,ELVEN_WINE
3003,NIL
3004,NIL
3005,NIL
3006,NIL
3007,NIL
3008,NIL
3009,NIL
3010,NIL
3011,NIL
3012,NIL
3013,NIL
3014,NIL
3015,NIL
3016,ORBS
3017,VAMPIRE_BLOOD
3018,NIL
3019,NIL
3020,ORBS
3021,UNICORN_HORNS
3022,NIL
3023,NIL
3024,NIL
3025,NIL
3026,NIL
3027,NIL
3028,NIL
3029,ORBS
3030,UNICORN_HORNS
3031,ORBS
3032,ELVEN_WINE
3033,NIL
3034,NIL
3035,NIL
3036,ORBS
3037,PHOENIX_FEATHERS
3038,NIL
3039,NIL
3040,NIL
3041,NIL
3042,ORBS
3043,VAMPIRE_BLOOD
3044,NIL
3045,NIL
3046,NIL
3047,ORBS
3048,UNICORN_HORNS
3049,NIL
3050,NIL
3051,ORBS
3052,ELVEN_WINE
3053,NIL
3054,NIL
3055,NIL
3056,NIL
3057,ORBS
3058,VAMPIRE_BLOOD
3059,NIL
3060,NIL
3061,NIL
3062,NIL
3063,NIL
3064,NIL
3065,NIL
3066,NIL
3067,NIL
3068,NIL
3069,NIL
3070,ORBS
3071,PHOENIX_FEATHERS
3072,NIL
3073,NIL
3074,NIL
3075,NIL
3076,NIL
3077,NIL
3078,NIL
3079,NIL
3080,ORBS
3081,PHOENIX_FEATHERS
3082,ORBS
3083,PHOENIX_FEATHERS
3084,NIL
3085,NIL
3086,ORBS
3087,UNICORN_HORNS
3088,NIL
3089,ORBS
3090,PHOENIX_FEATHERS
3091,NIL
3092,NIL
3093,ORBS
3094,PHOENIX_FEATHERS
3095,ORBS
3096,PHOENIX_FEATHERS
3097,NIL
3098,NIL
3099,ORBS
3100,VAMPIRE_BLOOD
3101,ORBS
3102,PHOENIX_FEATHERS
3103,ORBS
3104,UNICORN_HORNS
3105,ORBS
3106,PHOENIX_FEATHERS
3107,ORBS
3108,ELVEN_WINE
3109,NIL
3110,NIL
3111,ORBS
3112,VAMPIRE_BLOOD
3113,ORBS
3114,ELVEN_WINE
3115,NIL
3116,ORBS
3117,VAMPIRE_BLOOD
3118,NIL
3119,NIL
3120,NIL
3121,NIL
3122,NIL
3123,ORBS
3124,PHOENIX_FEATHERS
3125,ORBS
3126,UNICORN_HORNS
3127,ORBS
3128,PHOENIX_FEATHERS
3129,NIL
3130,NIL
3131,ORBS
3132,ELVEN_WINE
3133,NIL
3134,NIL
3135,NIL
3136,NIL
3137,NIL
3138,NIL
3139,NIL
3140,ORBS
3141,VAMPIRE_BLOOD
3142,NIL
3143,ORBS
3144,ELVEN_WINE
3145,NIL
3146,NIL
3147,ORBS
3148,PHOENIX_FEATHERS
3149,ORBS
3150,ELVEN_WINE
3151,NIL
3152,ORBS
3153,ELVEN_WINE
3154,NIL
3155,NIL
3156,NIL
3157,NIL
3158,NIL
3159,NIL
3160,NIL
3161,ORBS
3162,VAMPIRE_BLOOD
3163,NIL
3164,NIL
3165,NIL
3166,NIL
3167,NIL
3168,ORBS
3169,UNICORN_HORNS
3170,ORBS
3171,PHOENIX_FEATHERS
3172,NIL
3173,NIL
3174,NIL
3175,NIL
3176,NIL
3177,ORBS
3178,VAMPIRE_BLOOD
3179,ORBS
3180,UNICORN_HORNS
3181,ORBS
3182,ELVEN_WINE
3183,NIL
3184,NIL
3185,NIL
3186,NIL
3187,ORBS
3188,ELVEN_WINE
3189,NIL
3190,ORBS
3191,UNICORN_HORNS
3192,NIL
3193,ORBS
3194,UNICORN_HORNS
3195,ORBS
3196,UNICORN_HORNS
3197,NIL
3198,ORBS
3199,UNICORN_HORNS
3200,ORBS
3201,ELVEN_WINE
3202,ORBS
3203,UNICORN_HORNS
3204,NIL
3205,NIL
3206,NIL
3207,ORBS
3208,VAMPIRE_BLOOD
3209,NIL
3210,NIL
3211,NIL
3212,NIL
3213,NIL
3214,NIL
3215,NIL
3216,ORBS
3217,ELVEN_WINE
3218,NIL
3219,NIL
3220,NIL
3221,NIL
3222,NIL
3223,NIL
3224,NIL
3225,NIL
3226,NIL
3227,NIL
3228,NIL
3229,NIL
3230,NIL
3231,NIL
3232,NIL
3233,NIL
3234,NIL
3235,NIL
3236,NIL
3237,NIL
3238,NIL
3239,NIL
3240,NIL
3241,NIL
3242,NIL
3243,NIL
3244,ORBS
3245,UNICORN_HORNS
3246,NIL
3247,ORBS
3248,VAMPIRE_BLOOD
3249,NIL
3250,NIL
3251,NIL
3252,NIL
3253,NIL
3254,NIL
3255,NIL
3256,NIL
3257,NIL
3258,ORBS
3259,VAMPIRE_BLOOD
3260,NIL
3261,NIL
3262,NIL
3263,NIL
3264,NIL
3265,NIL
3266,NIL
3267,NIL
3268,NIL
3269,NIL
3270,ORBS
3271,PHOENIX_FEATHERS
3272,NIL
3273,NIL
3274,ORBS
3275,UNICORN_HORNS
3276,NIL
3277,ORBS
3278,ELVEN_WINE
3279,NIL
3280,NIL
3281,NIL
3282,NIL
3283,NIL
3284,NIL
3285,NIL
3286,NIL
3287,ORBS
3288,VAMPIRE_BLOOD
3289,ORBS
3290,UNICORN_HORNS
3291,NIL
3292,NIL
3293,NIL
3294,NIL
3295,ORBS
3296,ELVEN_WINE
3297,NIL
3298,NIL
3299,NIL
3300,NIL
3301,NIL
3302,NIL
3303,NIL
3304,ORBS
3305,VAMPIRE_BLOOD
3306,NIL
3307,NIL
3308,NIL
3309,NIL
3310,NIL
3311,NIL
3312,NIL
3313,NIL
3314,ORBS
3315,VAMPIRE_BLOOD
3316,ORBS
3317,UNICORN_HORNS
3318,NIL
3319,ORBS
3320,ELVEN_WINE
3321,ORBS
3322,UNICORN_HORNS
3323,NIL
3324,ORBS
3325,ELVEN_WINE
3326,NIL
3327,ORBS
3328,PHOENIX_FEATHERS
3329,NIL
3330,NIL
3331,NIL
3332,NIL
3333,NIL
3334,NIL
3335,NIL
3336,NIL
3337,NIL
3338,NIL
3339,ORBS
