timestamp,signal,holding,new_portfolio_value,portfolio_value
1563,NIL,PHOENIX_FEATHERS,1147.7672324039888,
1564,NIL,PHOENIX_FEATHERS,1150.9860557619013,
1565,NIL,PHOENIX_FEATHERS,1150.8280435800784,
1566,NIL,PHOENIX_FEATHERS,1158.843562512984,
1567,NIL,PHOENIX_FEATHERS,1154.8661462172204,
1568,NIL,PHOENIX_FEATHERS,1158.3820729061335,
1569,NIL,PHOENIX_FEATHERS,1155.2619209361142,
1570,NIL,PHOENIX_FEATHERS,1154.3293449481216,
1571,NIL,PHOENIX_FEATHERS,1157.3234331962105,
1572,NIL,PHOENIX_FEATHERS,1153.5741996954723,
1573,NIL,PHOENIX_FEATHERS,1147.9844822898303,
1574,NIL,PHOENIX_FEATHERS,1141.495365470682,
1575,NIL,PHOENIX_FEATHERS,1141.166786996946,
1576,NIL,PHOENIX_FEATHERS,1140.3142132621583,
1577,NIL,PHOENIX_FEATHERS,1146.9754131395644,
1578,NIL,PHOENIX_FEATHERS,1146.1012174164603,
1579,NIL,PHOENIX_FEATHERS,1146.750572698745,
1580,NIL,PHOENIX_FEATHERS,1142.400081634301,
1581,NIL,PHOENIX_FEATHERS,1130.4016221310467,
1582,NIL,PHOENIX_FEATHERS,1129.7858858134316,
1583,NIL,PHOENIX_FEATHERS,1130.3766116221732,
1584,NIL,PHOENIX_FEATHERS,1131.3326445989003,
1585,NIL,PHOENIX_FEATHERS,1132.1653932473441,
1586,NIL,PHOENIX_FEATHERS,1134.7838308236255,
1587,NIL,PHOENIX_FEATHERS,1127.1646885650512,
1588,NIL,PHOENIX_FEATHERS,1136.9505804025193,
1589,NIL,PHOENIX_FEATHERS,1118.283329570447,
1590,NIL,PHOENIX_FEATHERS,1128.191102368756,
1591,NIL,PHOENIX_FEATHERS,1131.9348998936587,
1592,NIL,PHOENIX_FEATHERS,1126.1388247236116,
1593,NIL,PHOENIX_FEATHERS,1122.70735287563,
1594,NIL,PHOENIX_FEATHERS,1120.949386169546,
1595,NIL,PHOENIX_FEATHERS,1120.3445204589507,
1596,NIL,PHOENIX_FEATHERS,1121.059313631083,
1597,NIL,PHOENIX_FEATHERS,1124.2414607361352,
1598,NIL,PHOENIX_FEATHERS,1120.3790578202634,
1599,ELVEN_WINE,PHOENIX_FEATHERS,1115.1431472306954,
1600,NIL,ELVEN_WINE,1118.5234535043842,
1601,NIL,ELVEN_WINE,1123.8645924681591,
1602,NIL,ELVEN_WINE,1141.4848657443258,
1603,NIL,ELVEN_WINE,1139.2311094168058,
1604,NIL,ELVEN_WINE,1135.0150426471566,
1605,PHOENIX_FEATHERS,ELVEN_WINE,1116.4830870451524,
1606,NIL,PHOENIX_FEATHERS,1120.3742991525933,
1607,NIL,PHOENIX_FEATHERS,1112.6940156756484,
1608,ELVEN_WINE,PHOENIX_FEATHERS,1113.782953550509,
1609,PHOENIX_FEATHERS,ELVEN_WINE,1114.8937636575447,
1610,NIL,PHOENIX_FEATHERS,1115.943447944963,
1611,NIL,PHOENIX_FEATHERS,1124.0005147180332,
1612,NIL,PHOENIX_FEATHERS,1123.2492800058806,
1613,NIL,PHOENIX_FEATHERS,1122.2085627546276,
1614,NIL,PHOENIX_FEATHERS,1125.2532939796808,
1615,NIL,PHOENIX_FEATHERS,1131.7585138875932,
1616,NIL,PHOENIX_FEATHERS,1129.5667008010132,
1617,NIL,PHOENIX_FEATHERS,1130.1374892710137,
1618,NIL,PHOENIX_FEATHERS,1140.4981215109517,
1619,NIL,PHOENIX_FEATHERS,1146.988428167762,
1620,NIL,PHOENIX_FEATHERS,1140.4521466014169,
1621,NIL,PHOENIX_FEATHERS,1144.9332173283724,
1622,NIL,PHOENIX_FEATHERS,1141.4264715045808,
1623,NIL,PHOENIX_FEATHERS,1129.6648826674557,
1624,NIL,PHOENIX_FEATHERS,1124.8256224857712,
1625,NIL,PHOENIX_FEATHERS,1121.046746177352,
1626,NIL,PHOENIX_FEATHERS,1127.5336566046622,
1627,NIL,PHOENIX_FEATHERS,1131.207193532354,
1628,NIL,PHOENIX_FEATHERS,1123.0701310378724,
1629,NIL,PHOENIX_FEATHERS,1115.349473738009,
1630,NIL,PHOENIX_FEATHERS,1113.0771220734532,
1631,NIL,PHOENIX_FEATHERS,1112.469193842046,
1632,NIL,PHOENIX_FEATHERS,1116.8809090163006,
1633,NIL,PHOENIX_FEATHERS,1116.0535195404996,
1634,NIL,PHOENIX_FEATHERS,1116.2530764943351,
1635,NIL,PHOENIX_FEATHERS,1113.3902616354296,
1636,NIL,PHOENIX_FEATHERS,1114.369737824266,
1637,NIL,PHOENIX_FEATHERS,1115.1012748554485,
1638,NIL,PHOENIX_FEATHERS,1107.5850206070745,
1639,NIL,PHOENIX_FEATHERS,1109.0708608854,
1640,NIL,PHOENIX_FEATHERS,1112.584020609012,
1641,NIL,PHOENIX_FEATHERS,1114.6199411349196,
1642,NIL,PHOENIX_FEATHERS,1119.0944296135017,
1643,NIL,PHOENIX_FEATHERS,1116.2119967466044,
1644,NIL,PHOENIX_FEATHERS,1111.9906851362741,
1645,NIL,PHOENIX_FEATHERS,1110.4008036516252,
1646,NIL,PHOENIX_FEATHERS,1116.2847863397103,
1647,NIL,PHOENIX_FEATHERS,1123.820687404385,
1648,NIL,PHOENIX_FEATHERS,1124.2234185552984,
1649,NIL,PHOENIX_FEATHERS,1119.02683676918,
1650,NIL,PHOENIX_FEATHERS,1120.4886284116849,
1651,NIL,PHOENIX_FEATHERS,1126.060290774068,
1652,NIL,PHOENIX_FEATHERS,1129.0369313112176,
1653,NIL,PHOENIX_FEATHERS,1130.9625043120084,
1654,NIL,PHOENIX_FEATHERS,1124.5074500222654,
1655,NIL,PHOENIX_FEATHERS,1132.0816467817272,
1656,NIL,PHOENIX_FEATHERS,1134.3774362559363,
1657,NIL,PHOENIX_FEATHERS,1129.0024914284775,
1658,NIL,PHOENIX_FEATHERS,1129.240041139731,
1659,NIL,PHOENIX_FEATHERS,1124.0538145901464,
1660,ELVEN_WINE,PHOENIX_FEATHERS,1131.8024596118946,
1661,NIL,ELVEN_WINE,1154.3291885118342,
1662,NIL,ELVEN_WINE,1153.4659424618956,
1663,NIL,ELVEN_WINE,1152.4225419782738,
1664,NIL,ELVEN_WINE,1152.9673014466646,
1665,NIL,ELVEN_WINE,1167.131673329258,
1666,NIL,ELVEN_WINE,1162.8718745545834,
1667,NIL,ELVEN_WINE,1163.3048680740903,
1668,NIL,ELVEN_WINE,1184.6710686582549,
1669,NIL,ELVEN_WINE,1182.2177643498042,
1670,NIL,ELVEN_WINE,1182.5244170440535,
1671,NIL,ELVEN_WINE,1177.8761627947501,
1672,NIL,ELVEN_WINE,1180.249420332023,
1673,NIL,ELVEN_WINE,1185.5266801049688,
1674,NIL,ELVEN_WINE,1198.7939179876334,
1675,NIL,ELVEN_WINE,1199.6469034941504,
1676,NIL,ELVEN_WINE,1202.0647899043636,
1677,NIL,ELVEN_WINE,1197.6605179956227,
1678,NIL,ELVEN_WINE,1200.7107907517918,
1679,NIL,ELVEN_WINE,1199.8727434338975,
1680,NIL,ELVEN_WINE,1204.9961868927835,
1681,NIL,ELVEN_WINE,1209.1964044770853,
1682,NIL,ELVEN_WINE,1207.8588653877778,
1683,NIL,ELVEN_WINE,1209.014001544263,
1684,NIL,ELVEN_WINE,1204.6038611335064,
1685,NIL,ELVEN_WINE,1199.3757040201626,
1686,NIL,ELVEN_WINE,1202.3259316842687,
1687,NIL,ELVEN_WINE,1198.0041700055915,
1688,NIL,ELVEN_WINE,1177.151475962831,
1689,NIL,ELVEN_WINE,1181.2885175839003,
1690,NIL,ELVEN_WINE,1181.9256431362994,
1691,NIL,ELVEN_WINE,1184.5339707628357,
1692,NIL,ELVEN_WINE,1185.4760838283446,
1693,NIL,ELVEN_WINE,1185.2884542451454,
1694,NIL,ELVEN_WINE,1183.0885269264863,
1695,NIL,ELVEN_WINE,1188.3929109863939,
1696,NIL,ELVEN_WINE,1189.5550721888867,
1697,NIL,ELVEN_WINE,1192.6135971791032,
1698,NIL,ELVEN_WINE,1193.0708094967836,
1699,NIL,ELVEN_WINE,1198.1255818946763,
1700,NIL,ELVEN_WINE,1203.8055763228224,
1701,NIL,ELVEN_WINE,1205.1098834425886,
1702,NIL,ELVEN_WINE,1201.7524826586448,
1703,NIL,ELVEN_WINE,1205.7638676925244,
1704,NIL,ELVEN_WINE,1206.1567485121814,
1705,NIL,ELVEN_WINE,1211.8100213244413,
1706,NIL,ELVEN_WINE,1215.1213773268755,
1707,NIL,ELVEN_WINE,1214.7802644658443,
1708,NIL,ELVEN_WINE,1216.4952486502461,
1709,NIL,ELVEN_WINE,1221.3609705103675,
1710,NIL,ELVEN_WINE,1236.955644182148,
1711,NIL,ELVEN_WINE,1238.5201000283398,
1712,NIL,ELVEN_WINE,1233.0997265146582,
1713,NIL,ELVEN_WINE,1239.1728136946062,
1714,NIL,ELVEN_WINE,1233.5818388409784,
1715,NIL,ELVEN_WINE,1236.266120929892,
1716,NIL,ELVEN_WINE,1231.129277304236,
1717,NIL,ELVEN_WINE,1230.4455599835533,
1718,NIL,ELVEN_WINE,1232.17497472863,
1719,NIL,ELVEN_WINE,1228.3017512876975,
1720,NIL,ELVEN_WINE,1223.1661610892993,
1721,NIL,ELVEN_WINE,1222.3626728398544,
1722,NIL,ELVEN_WINE,1217.084038535568,
1723,NIL,ELVEN_WINE,1215.427363948669,
1724,NIL,ELVEN_WINE,1219.8362882725935,
1725,NIL,ELVEN_WINE,1220.1168934970178,
1726,NIL,ELVEN_WINE,1223.1842378920696,
1727,NIL,ELVEN_WINE,1223.8852902530152,
1728,NIL,ELVEN_WINE,1228.9475105520048,
1729,NIL,ELVEN_WINE,1224.3683552647874,
1730,NIL,ELVEN_WINE,1222.7434250856118,
1731,NIL,ELVEN_WINE,1221.6013752344818,
1732,NIL,ELVEN_WINE,1226.871064993047,
1733,NIL,ELVEN_WINE,1223.3019086741942,
1734,NIL,ELVEN_WINE,1226.7123046048039,
1735,NIL,ELVEN_WINE,1231.8329747801918,
1736,NIL,ELVEN_WINE,1231.3613934630782,
1737,NIL,ELVEN_WINE,1229.6703364178504,
1738,NIL,ELVEN_WINE,1226.6537538083362,
1739,NIL,ELVEN_WINE,1230.4202159266097,
1740,NIL,ELVEN_WINE,1252.936138305554,
1741,NIL,ELVEN_WINE,1248.6660759598558,
1742,NIL,ELVEN_WINE,1235.1550222547426,
1743,NIL,ELVEN_WINE,1231.1357281150504,
1744,NIL,ELVEN_WINE,1234.220233967846,
1745,NIL,ELVEN_WINE,1235.8641714328292,
1746,NIL,ELVEN_WINE,1238.191577955125,
1747,NIL,ELVEN_WINE,1261.625435978633,
1748,NIL,ELVEN_WINE,1258.313339222892,
1749,NIL,ELVEN_WINE,1256.7514901420839,
1750,NIL,ELVEN_WINE,1253.7156217073718,
1751,NIL,ELVEN_WINE,1259.8243306440968,
1752,NIL,ELVEN_WINE,1264.136586661469,
1753,NIL,ELVEN_WINE,1263.7487922132927,
1754,NIL,ELVEN_WINE,1258.7707503531085,
1755,NIL,ELVEN_WINE,1265.0226154169982,
1756,NIL,ELVEN_WINE,1266.504327907767,
1757,NIL,ELVEN_WINE,1272.2237205216738,
1758,NIL,ELVEN_WINE,1268.8535735330076,
1759,NIL,ELVEN_WINE,1265.8228247733991,
1760,NIL,ELVEN_WINE,1262.327472310252,
1761,NIL,ELVEN_WINE,1247.6696063359498,
1762,NIL,ELVEN_WINE,1247.165278474827,
1763,NIL,ELVEN_WINE,1243.7312208248252,
1764,NIL,ELVEN_WINE,1240.4337645435028,
1765,NIL,ELVEN_WINE,1239.7000524298073,
1766,NIL,ELVEN_WINE,1244.834547645456,
1767,NIL,ELVEN_WINE,1264.1824840996778,
1768,NIL,ELVEN_WINE,1262.63828795735,
1769,NIL,ELVEN_WINE,1265.6332565156733,
1770,NIL,ELVEN_WINE,1265.998930293912,
1771,NIL,ELVEN_WINE,1271.5583474419443,
1772,NIL,ELVEN_WINE,1266.8457526118113,
1773,NIL,ELVEN_WINE,1243.2767141741963,
1774,NIL,ELVEN_WINE,1238.5683398213514,
1775,ORBS,ELVEN_WINE,1235.9737827382385,
1776,ELVEN_WINE,ORBS,1235.9737827382385,
1777,NIL,ELVEN_WINE,1240.5237240529746,
1778,NIL,ELVEN_WINE,1240.1523661176502,
1779,NIL,ELVEN_WINE,1237.9563637744966,
1780,NIL,ELVEN_WINE,1233.4654351298886,
1781,NIL,ELVEN_WINE,1216.4543499088177,
1782,NIL,ELVEN_WINE,1212.89684031363,
1783,NIL,ELVEN_WINE,1216.6527121981321,
1784,NIL,ELVEN_WINE,1235.6328928132352,
1785,NIL,ELVEN_WINE,1239.470803111042,
1786,NIL,ELVEN_WINE,1245.2148011713546,
1787,NIL,ELVEN_WINE,1250.1983556567777,
1788,NIL,ELVEN_WINE,1249.5909359466284,
1789,NIL,ELVEN_WINE,1233.8341677472326,
1790,NIL,ELVEN_WINE,1239.575620166907,
1791,NIL,ELVEN_WINE,1234.8905460806507,
1792,NIL,ELVEN_WINE,1238.632665050831,
1793,NIL,ELVEN_WINE,1244.5043354611887,
1794,NIL,ELVEN_WINE,1265.2784272188524,
1795,NIL,ELVEN_WINE,1270.2321652327232,
1796,NIL,ELVEN_WINE,1266.2202365949258,
1797,NIL,ELVEN_WINE,1270.4837882949541,
1798,NIL,ELVEN_WINE,1285.8813710379743,
1799,NIL,ELVEN_WINE,1283.3844162809132,
1800,NIL,ELVEN_WINE,1287.2272554795918,
1801,NIL,ELVEN_WINE,1293.24197798409,
1802,NIL,ELVEN_WINE,1294.0925184781092,
1803,NIL,ELVEN_WINE,1290.5275071099147,
1804,NIL,ELVEN_WINE,1286.8616877672887,
1805,NIL,ELVEN_WINE,1289.2016257153591,
1806,NIL,ELVEN_WINE,1294.1297045994813,
1807,NIL,ELVEN_WINE,1288.558899865672,
1808,NIL,ELVEN_WINE,1289.5613205015773,
1809,NIL,ELVEN_WINE,1313.4216243268397,
1810,NIL,ELVEN_WINE,1310.364024493502,
1811,NIL,ELVEN_WINE,1314.8469208552078,
1812,NIL,ELVEN_WINE,1316.0893215757164,
1813,NIL,ELVEN_WINE,1318.5858850060865,
1814,NIL,ELVEN_WINE,1313.506415138442,
1815,NIL,ELVEN_WINE,1308.7028497507672,
1816,NIL,ELVEN_WINE,1302.8285277995067,
1817,NIL,ELVEN_WINE,1308.6311683833092,
1818,NIL,ELVEN_WINE,1312.267947856321,
1819,NIL,ELVEN_WINE,1306.4139859872992,
1820,NIL,ELVEN_WINE,1301.7633900013716,
1821,NIL,ELVEN_WINE,1300.5667079378147,
1822,NIL,ELVEN_WINE,1298.1297441676086,
1823,NIL,ELVEN_WINE,1291.9410930862011,
1824,NIL,ELVEN_WINE,1267.9280689769557,
1825,NIL,ELVEN_WINE,1269.1597959593985,
1826,NIL,ELVEN_WINE,1282.9011732035135,
1827,NIL,ELVEN_WINE,1277.4490856916866,
1828,NIL,ELVEN_WINE,1280.0756785094125,
1829,NIL,ELVEN_WINE,1276.7086159152145,
1830,NIL,ELVEN_WINE,1271.1052090286155,
1831,NIL,ELVEN_WINE,1265.8590107934585,
1832,NIL,ELVEN_WINE,1262.5542568890426,
1833,NIL,ELVEN_WINE,1264.809404025511,
1834,NIL,ELVEN_WINE,1282.2051986837973,
1835,NIL,ELVEN_WINE,1288.0748095861582,
1836,NIL,ELVEN_WINE,1291.0041631908757,
1837,NIL,ELVEN_WINE,1308.814835750237,
1838,NIL,ELVEN_WINE,1314.676644324555,
1839,NIL,ELVEN_WINE,1315.756805840183,
1840,NIL,ELVEN_WINE,1329.7733674424705,
1841,NIL,ELVEN_WINE,1334.564346835879,
1842,NIL,ELVEN_WINE,1336.1496263892113,
1843,NIL,ELVEN_WINE,1337.0892562369886,
1844,NIL,ELVEN_WINE,1331.019125705644,
1845,NIL,ELVEN_WINE,1325.8936426774555,
1846,NIL,ELVEN_WINE,1328.4984099549997,
1847,NIL,ELVEN_WINE,1332.7539989637278,
1848,NIL,ELVEN_WINE,1329.9591971919376,
1849,NIL,ELVEN_WINE,1326.973108277061,
1850,NIL,ELVEN_WINE,1329.823328161437,
1851,NIL,ELVEN_WINE,1334.7131014071076,
1852,NIL,ELVEN_WINE,1338.940232493388,
1853,NIL,ELVEN_WINE,1333.520192418681,
1854,NIL,ELVEN_WINE,1333.3290101672849,
1855,NIL,ELVEN_WINE,1308.4629594292446,
1856,NIL,ELVEN_WINE,1303.9181144386557,
1857,NIL,ELVEN_WINE,1283.9649383325088,
1858,NIL,ELVEN_WINE,1278.5484756695864,
1859,NIL,ELVEN_WINE,1281.1060426950528,
1860,NIL,ELVEN_WINE,1301.928559113564,
1861,NIL,ELVEN_WINE,1305.633295290453,
1862,NIL,ELVEN_WINE,1309.3477379829935,
1863,NIL,ELVEN_WINE,1306.6304441103446,
1864,NIL,ELVEN_WINE,1311.5504634800682,
1865,NIL,ELVEN_WINE,1309.8406734560097,
1866,NIL,ELVEN_WINE,1311.7270738550988,
1867,NIL,ELVEN_WINE,1305.3567846575415,
1868,NIL,ELVEN_WINE,1310.557706999709,
1869,NIL,ELVEN_WINE,1306.1765021232109,
1870,NIL,ELVEN_WINE,1292.3825348078533,
1871,NIL,ELVEN_WINE,1288.3241280569234,
1872,NIL,ELVEN_WINE,1283.122113429173,
1873,NIL,ELVEN_WINE,1280.9889452428272,
1874,NIL,ELVEN_WINE,1279.3937312361309,
1875,NIL,ELVEN_WINE,1266.1732723491516,
1876,NIL,ELVEN_WINE,1261.6993260726385,
1877,NIL,ELVEN_WINE,1255.4553415988562,
1878,NIL,ELVEN_WINE,1258.377993229706,
1879,NIL,ELVEN_WINE,1256.8107157127274,
1880,NIL,ELVEN_WINE,1232.9542192541091,
1881,NIL,ELVEN_WINE,1239.057857637647,
1882,NIL,ELVEN_WINE,1242.058013133342,
1883,NIL,ELVEN_WINE,1241.3857471613637,
1884,NIL,ELVEN_WINE,1243.6239018439974,
1885,NIL,ELVEN_WINE,1237.4278619498646,
1886,NIL,ELVEN_WINE,1233.2416194599105,
1887,NIL,ELVEN_WINE,1228.4101609511977,
1888,NIL,ELVEN_WINE,1225.3101011633262,
1889,NIL,ELVEN_WINE,1223.8128307810562,
1890,NIL,ELVEN_WINE,1220.2211103576358,
1891,NIL,ELVEN_WINE,1217.779567661717,
1892,NIL,ELVEN_WINE,1219.158745129277,
1893,NIL,ELVEN_WINE,1239.1754624025673,
1894,NIL,ELVEN_WINE,1235.3838073230513,
1895,NIL,ELVEN_WINE,1215.3012684969267,
1896,NIL,ELVEN_WINE,1221.2656702215597,
1897,NIL,ELVEN_WINE,1238.112052291601,
1898,NIL,ELVEN_WINE,1242.032325763523,
1899,NIL,ELVEN_WINE,1247.146701366849,
1900,NIL,ELVEN_WINE,1241.6262789359155,
1901,NIL,ELVEN_WINE,1239.1749974499785,
1902,NIL,ELVEN_WINE,1242.6158856398424,
1903,NIL,ELVEN_WINE,1237.7462697530477,
1904,NIL,ELVEN_WINE,1236.415111499609,
1905,NIL,ELVEN_WINE,1217.532780711555,
1906,NIL,ELVEN_WINE,1212.4200480751863,
1907,NIL,ELVEN_WINE,1215.6348704665995,
1908,NIL,ELVEN_WINE,1214.0668849307112,
1909,NIL,ELVEN_WINE,1200.8138218737943,
1910,NIL,ELVEN_WINE,1199.0734851706472,
1911,NIL,ELVEN_WINE,1181.9855657778305,
1912,NIL,ELVEN_WINE,1177.8623480651597,
1913,NIL,ELVEN_WINE,1174.9909541793709,
1914,NIL,ELVEN_WINE,1178.1466973347758,
1915,NIL,ELVEN_WINE,1183.3286504181754,
1916,NIL,ELVEN_WINE,1205.8102992171816,
1917,NIL,ELVEN_WINE,1206.1442168704993,
1918,NIL,ELVEN_WINE,1207.352035607563,
1919,NIL,ELVEN_WINE,1206.8727955601532,
1920,NIL,ELVEN_WINE,1208.4264270716485,
1921,NIL,ELVEN_WINE,1228.4660298963372,
1922,NIL,ELVEN_WINE,1233.790212077538,
1923,NIL,ELVEN_WINE,1249.3065634798118,
1924,NIL,ELVEN_WINE,1253.8418502151187,
1925,NIL,ELVEN_WINE,1256.9200209226499,
1926,NIL,ELVEN_WINE,1262.0535402680364,
1927,NIL,ELVEN_WINE,1264.1468294405754,
1928,NIL,ELVEN_WINE,1266.2827389309052,
1929,NIL,ELVEN_WINE,1268.8568344661915,
1930,NIL,ELVEN_WINE,1266.7127928441387,
1931,NIL,ELVEN_WINE,1262.4315719371584,
1932,NIL,ELVEN_WINE,1247.3498624509962,
1933,NIL,ELVEN_WINE,1248.4510406305014,
1934,NIL,ELVEN_WINE,1242.6017777074921,
1935,NIL,ELVEN_WINE,1238.100566651509,
1936,NIL,ELVEN_WINE,1216.8816141065176,
1937,NIL,ELVEN_WINE,1217.6028534035697,
1938,NIL,ELVEN_WINE,1232.8245428676346,
1939,NIL,ELVEN_WINE,1237.0223819408145,
1940,NIL,ELVEN_WINE,1254.4550651911593,
1941,NIL,ELVEN_WINE,1249.1762678289342,
1942,NIL,ELVEN_WINE,1230.0935505436573,
1943,NIL,ELVEN_WINE,1224.2327939119643,
1944,NIL,ELVEN_WINE,1226.6177939353477,
1945,NIL,ELVEN_WINE,1224.1438629043157,
1946,NIL,ELVEN_WINE,1221.0269922059201,
1947,NIL,ELVEN_WINE,1223.1342128103688,
1948,NIL,ELVEN_WINE,1238.261004543323,
1949,NIL,ELVEN_WINE,1234.454141177282,
1950,NIL,ELVEN_WINE,1217.8899560800571,
1951,NIL,ELVEN_WINE,1215.4629872776516,
1952,NIL,ELVEN_WINE,1215.304133855506,
1953,NIL,ELVEN_WINE,1219.778579376122,
1954,NIL,ELVEN_WINE,1215.3948248246897,
1955,NIL,ELVEN_WINE,1219.6849201738166,
1956,NIL,ELVEN_WINE,1223.23691488667,
1957,NIL,ELVEN_WINE,1238.627886427477,
1958,NIL,ELVEN_WINE,1237.6983110533629,
1959,NIL,ELVEN_WINE,1235.3989591294353,
1960,NIL,ELVEN_WINE,1211.796381247348,
1961,NIL,ELVEN_WINE,1215.5380090420172,
1962,NIL,ELVEN_WINE,1211.0160072427207,
1963,NIL,ELVEN_WINE,1216.2281681243633,
1964,NIL,ELVEN_WINE,1212.3223929029086,
1965,NIL,ELVEN_WINE,1188.106138117914,
1966,NIL,ELVEN_WINE,1189.8137970252253,
1967,NIL,ELVEN_WINE,1194.1409897412175,
1968,NIL,ELVEN_WINE,1192.9697580326024,
1969,NIL,ELVEN_WINE,1196.6494482927014,
1970,NIL,ELVEN_WINE,1196.4520461657833,
1971,NIL,ELVEN_WINE,1200.7420305717762,
1972,NIL,ELVEN_WINE,1204.4209240584582,
1973,NIL,ELVEN_WINE,1207.655865482937,
1974,NIL,ELVEN_WINE,1210.2276967697155,
1975,NIL,ELVEN_WINE,1209.3114607946054,
1976,NIL,ELVEN_WINE,1204.2262592012282,
1977,NIL,ELVEN_WINE,1186.850575507416,
1978,NIL,ELVEN_WINE,1183.519928484096,
1979,NIL,ELVEN_WINE,1179.963576731798,
1980,NIL,ELVEN_WINE,1176.5663618109243,
1981,NIL,ELVEN_WINE,1176.8700656145552,
1982,NIL,ELVEN_WINE,1179.5095248101045,
1983,NIL,ELVEN_WINE,1200.0410131823323,
1984,NIL,ELVEN_WINE,1196.5158606564657,
1985,NIL,ELVEN_WINE,1198.0337019129292,
1986,NIL,ELVEN_WINE,1195.9170208848711,
1987,NIL,ELVEN_WINE,1192.0347202219991,
1988,NIL,ELVEN_WINE,1196.6494977128248,
1989,NIL,ELVEN_WINE,1201.9115739276065,
1990,NIL,ELVEN_WINE,1197.0147699129616,
1991,NIL,ELVEN_WINE,1191.8230397137338,
1992,NIL,ELVEN_WINE,1197.4184607118323,
1993,NIL,ELVEN_WINE,1195.4874046927303,
1994,NIL,ELVEN_WINE,1199.9987357796829,
1995,NIL,ELVEN_WINE,1203.2819273817167,
1996,NIL,ELVEN_WINE,1198.4507835480752,
1997,NIL,ELVEN_WINE,1201.8058733609653,
1998,NIL,ELVEN_WINE,1203.9865665601992,
1999,NIL,ELVEN_WINE,1223.9891708582695,
2000,NIL,ELVEN_WINE,1220.7085117854128,
2001,NIL,ELVEN_WINE,1217.133429806372,
2002,NIL,ELVEN_WINE,1217.8500730319543,
2003,NIL,ELVEN_WINE,1219.604956397118,
2004,NIL,ELVEN_WINE,1225.2494606548503,
2005,NIL,ELVEN_WINE,1219.4373455274033,
2006,NIL,ELVEN_WINE,1202.9414287834043,
2007,NIL,ELVEN_WINE,1208.3688011906956,
2008,NIL,ELVEN_WINE,1211.249320653544,
2009,NIL,ELVEN_WINE,1210.357879460311,
2010,NIL,ELVEN_WINE,1207.0520413389038,
2011,NIL,ELVEN_WINE,1203.7939753310013,
2012,NIL,ELVEN_WINE,1188.0720987472516,
2013,NIL,ELVEN_WINE,1190.164052567887,
2014,NIL,ELVEN_WINE,1186.0108519689627,
2015,NIL,ELVEN_WINE,1183.006076196023,
2016,ORBS,ELVEN_WINE,1182.5079193356908,
2017,NIL,ORBS,1182.5079193356908,
2018,ELVEN_WINE,ORBS,1182.5079193356908,
2019,NIL,ELVEN_WINE,1179.5562850146773,
2020,NIL,ELVEN_WINE,1165.704788618744,
2021,ORBS,ELVEN_WINE,1164.8449482614053,
2022,NIL,ORBS,1164.8449482614053,
2023,NIL,ORBS,1164.8449482614053,
2024,NIL,ORBS,1164.8449482614053,
2025,NIL,ORBS,1164.8449482614053,
2026,ELVEN_WINE,ORBS,1164.8449482614053,
2027,NIL,ELVEN_WINE,1159.7956507168126,
2028,NIL,ELVEN_WINE,1163.7154533601176,
2029,NIL,ELVEN_WINE,1163.5826243741678,
2030,ORBS,ELVEN_WINE,1141.9390950808172,
2031,NIL,ORBS,1141.9390950808172,
2032,NIL,ORBS,1141.9390950808172,
2033,NIL,ORBS,1141.9390950808172,
2034,NIL,ORBS,1141.9390950808172,
2035,NIL,ORBS,1141.9390950808172,
2036,NIL,ORBS,1141.9390950808172,
2037,NIL,ORBS,1141.9390950808172,
2038,NIL,ORBS,1141.9390950808172,
2039,NIL,ORBS,1141.9390950808172,
2040,NIL,ORBS,1141.9390950808172,
2041,NIL,ORBS,1141.9390950808172,
2042,NIL,ORBS,1141.9390950808172,
2043,NIL,ORBS,1141.9390950808172,
2044,NIL,ORBS,1141.9390950808172,
2045,ELVEN_WINE,ORBS,1141.9390950808172,
2046,NIL,ELVEN_WINE,1146.0125350610165,
2047,NIL,ELVEN_WINE,1161.9362036182295,
2048,NIL,ELVEN_WINE,1157.1458259771598,
2049,NIL,ELVEN_WINE,1159.9699605961455,
2050,NIL,ELVEN_WINE,1178.4102707996533,
2051,NIL,ELVEN_WINE,1179.2794897055926,
2052,NIL,ELVEN_WINE,1174.9316871288597,
2053,NIL,ELVEN_WINE,1151.7810193593361,
2054,NIL,ELVEN_WINE,1149.1924745702563,
2055,NIL,ELVEN_WINE,1132.5219849467283,
2056,NIL,ELVEN_WINE,1130.2672372525044,
2057,NIL,ELVEN_WINE,1126.254224752228,
2058,ORBS,ELVEN_WINE,1124.4346166286412,
2059,NIL,ORBS,1124.4346166286412,
2060,NIL,ORBS,1124.4346166286412,
2061,ELVEN_WINE,ORBS,1124.4346166286412,
2062,NIL,ELVEN_WINE,1129.555029341417,
2063,NIL,ELVEN_WINE,1129.2408115451128,
2064,NIL,ELVEN_WINE,1110.3747236415948,
2065,NIL,ELVEN_WINE,1106.0091924530823,
2066,NIL,ELVEN_WINE,1108.2535445378167,
2067,NIL,ELVEN_WINE,1110.6055688547558,
2068,NIL,ELVEN_WINE,1113.421697387049,
2069,NIL,ELVEN_WINE,1125.7759772103052,
2070,NIL,ELVEN_WINE,1123.5168702105093,
2071,NIL,ELVEN_WINE,1104.4856828178984,
2072,NIL,ELVEN_WINE,1107.9945436185562,
